raterID;attractiveness;targetID;sex;ethnicity;zAge;zHeight;zBMI;sqzAge;sqzHeight;sqzBMI;zWCptsPB;zAttractiveness;zMouthCurv;zfWHR;meanAthlAttr
R173;5;F09;female;Cauc;-0.38;0.61;1.47;0.15;0.37;2.15;-0.69;1.1918;-1.26;-1.1;0.1929
R123;5;F10;female;Cauc;-1;0.23;1.06;1;0.05;1.12;-0.9;1.1918;-0.48;-0.51;1.3916
R124;6;F10;female;Cauc;-1;0.23;1.06;1;0.05;1.12;-0.9;1.8767;-0.48;-0.51;1.3916
R125;5;F10;female;Cauc;-1;0.23;1.06;1;0.05;1.12;-0.9;1.1918;-0.48;-0.51;1.3916
R127;6;F10;female;Cauc;-1;0.23;1.06;1;0.05;1.12;-0.9;1.8767;-0.48;-0.51;1.3916
R130;7;F10;female;Cauc;-1;0.23;1.06;1;0.05;1.12;-0.9;2.5616;-0.48;-0.51;1.3916
R131;5;F10;female;Cauc;-1;0.23;1.06;1;0.05;1.12;-0.9;1.1918;-0.48;-0.51;1.3916
R137;7;F10;female;Cauc;-1;0.23;1.06;1;0.05;1.12;-0.9;2.5616;-0.48;-0.51;1.3916
R138;5;F10;female;Cauc;-1;0.23;1.06;1;0.05;1.12;-0.9;1.1918;-0.48;-0.51;1.3916
R143;6;F10;female;Cauc;-1;0.23;1.06;1;0.05;1.12;-0.9;1.8767;-0.48;-0.51;1.3916
R146;6;F10;female;Cauc;-1;0.23;1.06;1;0.05;1.12;-0.9;1.8767;-0.48;-0.51;1.3916
R149;5;F10;female;Cauc;-1;0.23;1.06;1;0.05;1.12;-0.9;1.1918;-0.48;-0.51;1.3916
R150;6;F10;female;Cauc;-1;0.23;1.06;1;0.05;1.12;-0.9;1.8767;-0.48;-0.51;1.3916
R152;6;F10;female;Cauc;-1;0.23;1.06;1;0.05;1.12;-0.9;1.8767;-0.48;-0.51;1.3916
R153;5;F10;female;Cauc;-1;0.23;1.06;1;0.05;1.12;-0.9;1.1918;-0.48;-0.51;1.3916
R155;6;F10;female;Cauc;-1;0.23;1.06;1;0.05;1.12;-0.9;1.8767;-0.48;-0.51;1.3916
R156;7;F10;female;Cauc;-1;0.23;1.06;1;0.05;1.12;-0.9;2.5616;-0.48;-0.51;1.3916
R158;6;F10;female;Cauc;-1;0.23;1.06;1;0.05;1.12;-0.9;1.8767;-0.48;-0.51;1.3916
R159;6;F10;female;Cauc;-1;0.23;1.06;1;0.05;1.12;-0.9;1.8767;-0.48;-0.51;1.3916
R165;5;F10;female;Cauc;-1;0.23;1.06;1;0.05;1.12;-0.9;1.1918;-0.48;-0.51;1.3916
R169;2;F10;female;Cauc;-1;0.23;1.06;1;0.05;1.12;-0.9;-0.863;-0.48;-0.51;1.3916
R170;5;F10;female;Cauc;-1;0.23;1.06;1;0.05;1.12;-0.9;1.1918;-0.48;-0.51;1.3916
R171;3;F10;female;Cauc;-1;0.23;1.06;1;0.05;1.12;-0.9;-0.1781;-0.48;-0.51;1.3916
R172;6;F10;female;Cauc;-1;0.23;1.06;1;0.05;1.12;-0.9;1.8767;-0.48;-0.51;1.3916
R173;1;F10;female;Cauc;-1;0.23;1.06;1;0.05;1.12;-0.9;-1.5479;-0.48;-0.51;1.3916
R123;3;F11;female;Cauc;-1.13;0.42;0.04;1.29;0.18;0;-0.85;-0.1781;2.65;0.57;0.5639
R124;5;F11;female;Cauc;-1.13;0.42;0.04;1.29;0.18;0;-0.85;1.1918;2.65;0.57;0.5639
R125;3;F11;female;Cauc;-1.13;0.42;0.04;1.29;0.18;0;-0.85;-0.1781;2.65;0.57;0.5639
R127;7;F11;female;Cauc;-1.13;0.42;0.04;1.29;0.18;0;-0.85;2.5616;2.65;0.57;0.5639
R130;5;F11;female;Cauc;-1.13;0.42;0.04;1.29;0.18;0;-0.85;1.1918;2.65;0.57;0.5639
R131;4;F11;female;Cauc;-1.13;0.42;0.04;1.29;0.18;0;-0.85;0.5068;2.65;0.57;0.5639
R137;6;F11;female;Cauc;-1.13;0.42;0.04;1.29;0.18;0;-0.85;1.8767;2.65;0.57;0.5639
R138;5;F11;female;Cauc;-1.13;0.42;0.04;1.29;0.18;0;-0.85;1.1918;2.65;0.57;0.5639
R143;4;F11;female;Cauc;-1.13;0.42;0.04;1.29;0.18;0;-0.85;0.5068;2.65;0.57;0.5639
R146;5;F11;female;Cauc;-1.13;0.42;0.04;1.29;0.18;0;-0.85;1.1918;2.65;0.57;0.5639
R149;3;F11;female;Cauc;-1.13;0.42;0.04;1.29;0.18;0;-0.85;-0.1781;2.65;0.57;0.5639
R150;6;F11;female;Cauc;-1.13;0.42;0.04;1.29;0.18;0;-0.85;1.8767;2.65;0.57;0.5639
R152;6;F11;female;Cauc;-1.13;0.42;0.04;1.29;0.18;0;-0.85;1.8767;2.65;0.57;0.5639
R153;4;F11;female;Cauc;-1.13;0.42;0.04;1.29;0.18;0;-0.85;0.5068;2.65;0.57;0.5639
R155;4;F11;female;Cauc;-1.13;0.42;0.04;1.29;0.18;0;-0.85;0.5068;2.65;0.57;0.5639
R156;4;F11;female;Cauc;-1.13;0.42;0.04;1.29;0.18;0;-0.85;0.5068;2.65;0.57;0.5639
R158;2;F11;female;Cauc;-1.13;0.42;0.04;1.29;0.18;0;-0.85;-0.863;2.65;0.57;0.5639
R159;2;F11;female;Cauc;-1.13;0.42;0.04;1.29;0.18;0;-0.85;-0.863;2.65;0.57;0.5639
R165;2;F11;female;Cauc;-1.13;0.42;0.04;1.29;0.18;0;-0.85;-0.863;2.65;0.57;0.5639
R169;1;F11;female;Cauc;-1.13;0.42;0.04;1.29;0.18;0;-0.85;-1.5479;2.65;0.57;0.5639
R170;6;F11;female;Cauc;-1.13;0.42;0.04;1.29;0.18;0;-0.85;1.8767;2.65;0.57;0.5639
R171;2;F11;female;Cauc;-1.13;0.42;0.04;1.29;0.18;0;-0.85;-0.863;2.65;0.57;0.5639
R172;5;F11;female;Cauc;-1.13;0.42;0.04;1.29;0.18;0;-0.85;1.1918;2.65;0.57;0.5639
R173;4;F11;female;Cauc;-1.13;0.42;0.04;1.29;0.18;0;-0.85;0.5068;2.65;0.57;0.5639
R123;4;F12;female;Cauc;0.81;-0.7;-0.23;0.66;0.49;0.05;-0.53;0.5068;-0.68;-0.85;-0.1185
R124;4;F12;female;Cauc;0.81;-0.7;-0.23;0.66;0.49;0.05;-0.53;0.5068;-0.68;-0.85;-0.1185
R125;2;F12;female;Cauc;0.81;-0.7;-0.23;0.66;0.49;0.05;-0.53;-0.863;-0.68;-0.85;-0.1185
R127;3;F12;female;Cauc;0.81;-0.7;-0.23;0.66;0.49;0.05;-0.53;-0.1781;-0.68;-0.85;-0.1185
R130;4;F12;female;Cauc;0.81;-0.7;-0.23;0.66;0.49;0.05;-0.53;0.5068;-0.68;-0.85;-0.1185
R131;3;F12;female;Cauc;0.81;-0.7;-0.23;0.66;0.49;0.05;-0.53;-0.1781;-0.68;-0.85;-0.1185
R137;4;F12;female;Cauc;0.81;-0.7;-0.23;0.66;0.49;0.05;-0.53;0.5068;-0.68;-0.85;-0.1185
R138;4;F12;female;Cauc;0.81;-0.7;-0.23;0.66;0.49;0.05;-0.53;0.5068;-0.68;-0.85;-0.1185
R143;2;F12;female;Cauc;0.81;-0.7;-0.23;0.66;0.49;0.05;-0.53;-0.863;-0.68;-0.85;-0.1185
R146;4;F12;female;Cauc;0.81;-0.7;-0.23;0.66;0.49;0.05;-0.53;0.5068;-0.68;-0.85;-0.1185
R149;1;F12;female;Cauc;0.81;-0.7;-0.23;0.66;0.49;0.05;-0.53;-1.5479;-0.68;-0.85;-0.1185
R152;4;F12;female;Cauc;0.81;-0.7;-0.23;0.66;0.49;0.05;-0.53;0.5068;-0.68;-0.85;-0.1185
R153;4;F12;female;Cauc;0.81;-0.7;-0.23;0.66;0.49;0.05;-0.53;0.5068;-0.68;-0.85;-0.1185
R155;3;F12;female;Cauc;0.81;-0.7;-0.23;0.66;0.49;0.05;-0.53;-0.1781;-0.68;-0.85;-0.1185
R156;3;F12;female;Cauc;0.81;-0.7;-0.23;0.66;0.49;0.05;-0.53;-0.1781;-0.68;-0.85;-0.1185
R158;3;F12;female;Cauc;0.81;-0.7;-0.23;0.66;0.49;0.05;-0.53;-0.1781;-0.68;-0.85;-0.1185
R159;3;F12;female;Cauc;0.81;-0.7;-0.23;0.66;0.49;0.05;-0.53;-0.1781;-0.68;-0.85;-0.1185
R165;5;F12;female;Cauc;0.81;-0.7;-0.23;0.66;0.49;0.05;-0.53;1.1918;-0.68;-0.85;-0.1185
R169;1;F12;female;Cauc;0.81;-0.7;-0.23;0.66;0.49;0.05;-0.53;-1.5479;-0.68;-0.85;-0.1185
R170;3;F12;female;Cauc;0.81;-0.7;-0.23;0.66;0.49;0.05;-0.53;-0.1781;-0.68;-0.85;-0.1185
R171;1;F12;female;Cauc;0.81;-0.7;-0.23;0.66;0.49;0.05;-0.53;-1.5479;-0.68;-0.85;-0.1185
R172;4;F12;female;Cauc;0.81;-0.7;-0.23;0.66;0.49;0.05;-0.53;0.5068;-0.68;-0.85;-0.1185
R173;2;F12;female;Cauc;0.81;-0.7;-0.23;0.66;0.49;0.05;-0.53;-0.863;-0.68;-0.85;-0.1185
R123;3;F13;female;Cauc;0.1;-0.32;0.25;0.01;0.11;0.06;0.36;-0.1781;0.18;-0.17;-0.1781
R124;3;F13;female;Cauc;0.1;-0.32;0.25;0.01;0.11;0.06;0.36;-0.1781;0.18;-0.17;-0.1781
R125;3;F13;female;Cauc;0.1;-0.32;0.25;0.01;0.11;0.06;0.36;-0.1781;0.18;-0.17;-0.1781
R127;3;F13;female;Cauc;0.1;-0.32;0.25;0.01;0.11;0.06;0.36;-0.1781;0.18;-0.17;-0.1781
R130;5;F13;female;Cauc;0.1;-0.32;0.25;0.01;0.11;0.06;0.36;1.1918;0.18;-0.17;-0.1781
R131;3;F13;female;Cauc;0.1;-0.32;0.25;0.01;0.11;0.06;0.36;-0.1781;0.18;-0.17;-0.1781
R137;2;F13;female;Cauc;0.1;-0.32;0.25;0.01;0.11;0.06;0.36;-0.863;0.18;-0.17;-0.1781
R138;5;F13;female;Cauc;0.1;-0.32;0.25;0.01;0.11;0.06;0.36;1.1918;0.18;-0.17;-0.1781
R143;3;F13;female;Cauc;0.1;-0.32;0.25;0.01;0.11;0.06;0.36;-0.1781;0.18;-0.17;-0.1781
R146;3;F13;female;Cauc;0.1;-0.32;0.25;0.01;0.11;0.06;0.36;-0.1781;0.18;-0.17;-0.1781
R149;1;F13;female;Cauc;0.1;-0.32;0.25;0.01;0.11;0.06;0.36;-1.5479;0.18;-0.17;-0.1781
R150;4;F13;female;Cauc;0.1;-0.32;0.25;0.01;0.11;0.06;0.36;0.5068;0.18;-0.17;-0.1781
R152;3;F13;female;Cauc;0.1;-0.32;0.25;0.01;0.11;0.06;0.36;-0.1781;0.18;-0.17;-0.1781
R153;3;F13;female;Cauc;0.1;-0.32;0.25;0.01;0.11;0.06;0.36;-0.1781;0.18;-0.17;-0.1781
R155;3;F13;female;Cauc;0.1;-0.32;0.25;0.01;0.11;0.06;0.36;-0.1781;0.18;-0.17;-0.1781
R156;5;F13;female;Cauc;0.1;-0.32;0.25;0.01;0.11;0.06;0.36;1.1918;0.18;-0.17;-0.1781
R158;2;F13;female;Cauc;0.1;-0.32;0.25;0.01;0.11;0.06;0.36;-0.863;0.18;-0.17;-0.1781
R159;5;F13;female;Cauc;0.1;-0.32;0.25;0.01;0.11;0.06;0.36;1.1918;0.18;-0.17;-0.1781
R165;2;F13;female;Cauc;0.1;-0.32;0.25;0.01;0.11;0.06;0.36;-0.863;0.18;-0.17;-0.1781
R169;1;F13;female;Cauc;0.1;-0.32;0.25;0.01;0.11;0.06;0.36;-1.5479;0.18;-0.17;-0.1781
R170;3;F13;female;Cauc;0.1;-0.32;0.25;0.01;0.11;0.06;0.36;-0.1781;0.18;-0.17;-0.1781
R171;1;F13;female;Cauc;0.1;-0.32;0.25;0.01;0.11;0.06;0.36;-1.5479;0.18;-0.17;-0.1781
R172;4;F13;female;Cauc;0.1;-0.32;0.25;0.01;0.11;0.06;0.36;0.5068;0.18;-0.17;-0.1781
R173;2;F13;female;Cauc;0.1;-0.32;0.25;0.01;0.11;0.06;0.36;-0.863;0.18;-0.17;-0.1781
R123;2;F14;female;Cauc;-0.76;-1.44;-0.65;0.58;2.08;0.43;-0.59;-0.863;0.79;0.81;0.3512
R124;5;F14;female;Cauc;-0.76;-1.44;-0.65;0.58;2.08;0.43;-0.59;1.1918;0.79;0.81;0.3512
R125;4;F14;female;Cauc;-0.76;-1.44;-0.65;0.58;2.08;0.43;-0.59;0.5068;0.79;0.81;0.3512
R130;4;F14;female;Cauc;-0.76;-1.44;-0.65;0.58;2.08;0.43;-0.59;0.5068;0.79;0.81;0.3512
R131;3;F14;female;Cauc;-0.76;-1.44;-0.65;0.58;2.08;0.43;-0.59;-0.1781;0.79;0.81;0.3512
R137;6;F14;female;Cauc;-0.76;-1.44;-0.65;0.58;2.08;0.43;-0.59;1.8767;0.79;0.81;0.3512
R138;5;F14;female;Cauc;-0.76;-1.44;-0.65;0.58;2.08;0.43;-0.59;1.1918;0.79;0.81;0.3512
R143;4;F14;female;Cauc;-0.76;-1.44;-0.65;0.58;2.08;0.43;-0.59;0.5068;0.79;0.81;0.3512
R146;4;F14;female;Cauc;-0.76;-1.44;-0.65;0.58;2.08;0.43;-0.59;0.5068;0.79;0.81;0.3512
R149;1;F14;female;Cauc;-0.76;-1.44;-0.65;0.58;2.08;0.43;-0.59;-1.5479;0.79;0.81;0.3512
R150;5;F14;female;Cauc;-0.76;-1.44;-0.65;0.58;2.08;0.43;-0.59;1.1918;0.79;0.81;0.3512
R152;4;F14;female;Cauc;-0.76;-1.44;-0.65;0.58;2.08;0.43;-0.59;0.5068;0.79;0.81;0.3512
R153;5;F14;female;Cauc;-0.76;-1.44;-0.65;0.58;2.08;0.43;-0.59;1.1918;0.79;0.81;0.3512
R155;3;F14;female;Cauc;-0.76;-1.44;-0.65;0.58;2.08;0.43;-0.59;-0.1781;0.79;0.81;0.3512
R156;3;F14;female;Cauc;-0.76;-1.44;-0.65;0.58;2.08;0.43;-0.59;-0.1781;0.79;0.81;0.3512
R158;3;F14;female;Cauc;-0.76;-1.44;-0.65;0.58;2.08;0.43;-0.59;-0.1781;0.79;0.81;0.3512
R165;4;F14;female;Cauc;-0.76;-1.44;-0.65;0.58;2.08;0.43;-0.59;0.5068;0.79;0.81;0.3512
R169;2;F14;female;Cauc;-0.76;-1.44;-0.65;0.58;2.08;0.43;-0.59;-0.863;0.79;0.81;0.3512
R170;7;F14;female;Cauc;-0.76;-1.44;-0.65;0.58;2.08;0.43;-0.59;2.5616;0.79;0.81;0.3512
R171;1;F14;female;Cauc;-0.76;-1.44;-0.65;0.58;2.08;0.43;-0.59;-1.5479;0.79;0.81;0.3512
R172;4;F14;female;Cauc;-0.76;-1.44;-0.65;0.58;2.08;0.43;-0.59;0.5068;0.79;0.81;0.3512
R173;4;F14;female;Cauc;-0.76;-1.44;-0.65;0.58;2.08;0.43;-0.59;0.5068;0.79;0.81;0.3512
R123;2;F15;female;Cauc;1.59;1.35;-2.17;2.52;1.82;4.7;-0.25;-0.863;1.71;-0.41;-0.5205
R124;3;F15;female;Cauc;1.59;1.35;-2.17;2.52;1.82;4.7;-0.25;-0.1781;1.71;-0.41;-0.5205
R125;2;F15;female;Cauc;1.59;1.35;-2.17;2.52;1.82;4.7;-0.25;-0.863;1.71;-0.41;-0.5205
R127;3;F15;female;Cauc;1.59;1.35;-2.17;2.52;1.82;4.7;-0.25;-0.1781;1.71;-0.41;-0.5205
R130;3;F15;female;Cauc;1.59;1.35;-2.17;2.52;1.82;4.7;-0.25;-0.1781;1.71;-0.41;-0.5205
R131;3;F15;female;Cauc;1.59;1.35;-2.17;2.52;1.82;4.7;-0.25;-0.1781;1.71;-0.41;-0.5205
R137;3;F15;female;Cauc;1.59;1.35;-2.17;2.52;1.82;4.7;-0.25;-0.1781;1.71;-0.41;-0.5205
R138;4;F15;female;Cauc;1.59;1.35;-2.17;2.52;1.82;4.7;-0.25;0.5068;1.71;-0.41;-0.5205
R143;3;F15;female;Cauc;1.59;1.35;-2.17;2.52;1.82;4.7;-0.25;-0.1781;1.71;-0.41;-0.5205
R146;1;F15;female;Cauc;1.59;1.35;-2.17;2.52;1.82;4.7;-0.25;-1.5479;1.71;-0.41;-0.5205
R149;1;F15;female;Cauc;1.59;1.35;-2.17;2.52;1.82;4.7;-0.25;-1.5479;1.71;-0.41;-0.5205
R150;2;F15;female;Cauc;1.59;1.35;-2.17;2.52;1.82;4.7;-0.25;-0.863;1.71;-0.41;-0.5205
R152;3;F15;female;Cauc;1.59;1.35;-2.17;2.52;1.82;4.7;-0.25;-0.1781;1.71;-0.41;-0.5205
R153;3;F15;female;Cauc;1.59;1.35;-2.17;2.52;1.82;4.7;-0.25;-0.1781;1.71;-0.41;-0.5205
R155;4;F15;female;Cauc;1.59;1.35;-2.17;2.52;1.82;4.7;-0.25;0.5068;1.71;-0.41;-0.5205
R156;2;F15;female;Cauc;1.59;1.35;-2.17;2.52;1.82;4.7;-0.25;-0.863;1.71;-0.41;-0.5205
R158;3;F15;female;Cauc;1.59;1.35;-2.17;2.52;1.82;4.7;-0.25;-0.1781;1.71;-0.41;-0.5205
R159;2;F15;female;Cauc;1.59;1.35;-2.17;2.52;1.82;4.7;-0.25;-0.863;1.71;-0.41;-0.5205
R165;3;F15;female;Cauc;1.59;1.35;-2.17;2.52;1.82;4.7;-0.25;-0.1781;1.71;-0.41;-0.5205
R169;1;F15;female;Cauc;1.59;1.35;-2.17;2.52;1.82;4.7;-0.25;-1.5479;1.71;-0.41;-0.5205
R170;3;F15;female;Cauc;1.59;1.35;-2.17;2.52;1.82;4.7;-0.25;-0.1781;1.71;-0.41;-0.5205
R171;2;F15;female;Cauc;1.59;1.35;-2.17;2.52;1.82;4.7;-0.25;-0.863;1.71;-0.41;-0.5205
R172;3;F15;female;Cauc;1.59;1.35;-2.17;2.52;1.82;4.7;-0.25;-0.1781;1.71;-0.41;-0.5205
R173;1;F15;female;Cauc;1.59;1.35;-2.17;2.52;1.82;4.7;-0.25;-1.5479;1.71;-0.41;-0.5205
R123;5;F16;female;Cauc;-0.48;0.42;1.13;0.23;0.18;1.28;0.12;1.1918;0.07;0.99;0.1495
R124;4;F16;female;Cauc;-0.48;0.42;1.13;0.23;0.18;1.28;0.12;0.5068;0.07;0.99;0.1495
R125;4;F16;female;Cauc;-0.48;0.42;1.13;0.23;0.18;1.28;0.12;0.5068;0.07;0.99;0.1495
R127;6;F16;female;Cauc;-0.48;0.42;1.13;0.23;0.18;1.28;0.12;1.8767;0.07;0.99;0.1495
R130;2;F16;female;Cauc;-0.48;0.42;1.13;0.23;0.18;1.28;0.12;-0.863;0.07;0.99;0.1495
R131;4;F16;female;Cauc;-0.48;0.42;1.13;0.23;0.18;1.28;0.12;0.5068;0.07;0.99;0.1495
R137;3;F16;female;Cauc;-0.48;0.42;1.13;0.23;0.18;1.28;0.12;-0.1781;0.07;0.99;0.1495
R138;4;F16;female;Cauc;-0.48;0.42;1.13;0.23;0.18;1.28;0.12;0.5068;0.07;0.99;0.1495
R143;3;F16;female;Cauc;-0.48;0.42;1.13;0.23;0.18;1.28;0.12;-0.1781;0.07;0.99;0.1495
R146;3;F16;female;Cauc;-0.48;0.42;1.13;0.23;0.18;1.28;0.12;-0.1781;0.07;0.99;0.1495
R149;2;F16;female;Cauc;-0.48;0.42;1.13;0.23;0.18;1.28;0.12;-0.863;0.07;0.99;0.1495
R150;4;F16;female;Cauc;-0.48;0.42;1.13;0.23;0.18;1.28;0.12;0.5068;0.07;0.99;0.1495
R152;5;F16;female;Cauc;-0.48;0.42;1.13;0.23;0.18;1.28;0.12;1.1918;0.07;0.99;0.1495
R153;4;F16;female;Cauc;-0.48;0.42;1.13;0.23;0.18;1.28;0.12;0.5068;0.07;0.99;0.1495
R155;4;F16;female;Cauc;-0.48;0.42;1.13;0.23;0.18;1.28;0.12;0.5068;0.07;0.99;0.1495
R156;4;F16;female;Cauc;-0.48;0.42;1.13;0.23;0.18;1.28;0.12;0.5068;0.07;0.99;0.1495
R158;3;F16;female;Cauc;-0.48;0.42;1.13;0.23;0.18;1.28;0.12;-0.1781;0.07;0.99;0.1495
R165;3;F16;female;Cauc;-0.48;0.42;1.13;0.23;0.18;1.28;0.12;-0.1781;0.07;0.99;0.1495
R169;1;F16;female;Cauc;-0.48;0.42;1.13;0.23;0.18;1.28;0.12;-1.5479;0.07;0.99;0.1495
R170;4;F16;female;Cauc;-0.48;0.42;1.13;0.23;0.18;1.28;0.12;0.5068;0.07;0.99;0.1495
R171;1;F16;female;Cauc;-0.48;0.42;1.13;0.23;0.18;1.28;0.12;-1.5479;0.07;0.99;0.1495
R172;5;F16;female;Cauc;-0.48;0.42;1.13;0.23;0.18;1.28;0.12;1.1918;0.07;0.99;0.1495
R173;2;F16;female;Cauc;-0.48;0.42;1.13;0.23;0.18;1.28;0.12;-0.863;0.07;0.99;0.1495
R123;2;F17;female;Cauc;0.44;-1.25;-0.24;0.19;1.57;0.06;-0.91;-0.863;-1.23;0.93;-0.0639
R124;3;F17;female;Cauc;0.44;-1.25;-0.24;0.19;1.57;0.06;-0.91;-0.1781;-1.23;0.93;-0.0639
R125;4;F17;female;Cauc;0.44;-1.25;-0.24;0.19;1.57;0.06;-0.91;0.5068;-1.23;0.93;-0.0639
R127;3;F17;female;Cauc;0.44;-1.25;-0.24;0.19;1.57;0.06;-0.91;-0.1781;-1.23;0.93;-0.0639
R130;4;F17;female;Cauc;0.44;-1.25;-0.24;0.19;1.57;0.06;-0.91;0.5068;-1.23;0.93;-0.0639
R131;5;F17;female;Cauc;0.44;-1.25;-0.24;0.19;1.57;0.06;-0.91;1.1918;-1.23;0.93;-0.0639
R137;5;F17;female;Cauc;0.44;-1.25;-0.24;0.19;1.57;0.06;-0.91;1.1918;-1.23;0.93;-0.0639
R138;4;F17;female;Cauc;0.44;-1.25;-0.24;0.19;1.57;0.06;-0.91;0.5068;-1.23;0.93;-0.0639
R143;3;F17;female;Cauc;0.44;-1.25;-0.24;0.19;1.57;0.06;-0.91;-0.1781;-1.23;0.93;-0.0639
R146;4;F17;female;Cauc;0.44;-1.25;-0.24;0.19;1.57;0.06;-0.91;0.5068;-1.23;0.93;-0.0639
R149;1;F17;female;Cauc;0.44;-1.25;-0.24;0.19;1.57;0.06;-0.91;-1.5479;-1.23;0.93;-0.0639
R150;4;F17;female;Cauc;0.44;-1.25;-0.24;0.19;1.57;0.06;-0.91;0.5068;-1.23;0.93;-0.0639
R152;3;F17;female;Cauc;0.44;-1.25;-0.24;0.19;1.57;0.06;-0.91;-0.1781;-1.23;0.93;-0.0639
R153;3;F17;female;Cauc;0.44;-1.25;-0.24;0.19;1.57;0.06;-0.91;-0.1781;-1.23;0.93;-0.0639
R155;5;F17;female;Cauc;0.44;-1.25;-0.24;0.19;1.57;0.06;-0.91;1.1918;-1.23;0.93;-0.0639
R156;3;F17;female;Cauc;0.44;-1.25;-0.24;0.19;1.57;0.06;-0.91;-0.1781;-1.23;0.93;-0.0639
R158;4;F17;female;Cauc;0.44;-1.25;-0.24;0.19;1.57;0.06;-0.91;0.5068;-1.23;0.93;-0.0639
R159;2;F17;female;Cauc;0.44;-1.25;-0.24;0.19;1.57;0.06;-0.91;-0.863;-1.23;0.93;-0.0639
R165;3;F17;female;Cauc;0.44;-1.25;-0.24;0.19;1.57;0.06;-0.91;-0.1781;-1.23;0.93;-0.0639
R169;1;F17;female;Cauc;0.44;-1.25;-0.24;0.19;1.57;0.06;-0.91;-1.5479;-1.23;0.93;-0.0639
R170;2;F17;female;Cauc;0.44;-1.25;-0.24;0.19;1.57;0.06;-0.91;-0.863;-1.23;0.93;-0.0639
R171;2;F17;female;Cauc;0.44;-1.25;-0.24;0.19;1.57;0.06;-0.91;-0.863;-1.23;0.93;-0.0639
R172;5;F17;female;Cauc;0.44;-1.25;-0.24;0.19;1.57;0.06;-0.91;1.1918;-1.23;0.93;-0.0639
R173;1;F17;female;Cauc;0.44;-1.25;-0.24;0.19;1.57;0.06;-0.91;-1.5479;-1.23;0.93;-0.0639
R123;5;F18;female;Cauc;-0.77;0.23;-0.32;0.6;0.05;0.11;-0.78;1.1918;-1.91;-0.19;1.4097
R124;7;F18;female;Cauc;-0.77;0.23;-0.32;0.6;0.05;0.11;-0.78;2.5616;-1.91;-0.19;1.4097
R125;5;F18;female;Cauc;-0.77;0.23;-0.32;0.6;0.05;0.11;-0.78;1.1918;-1.91;-0.19;1.4097
R130;7;F18;female;Cauc;-0.77;0.23;-0.32;0.6;0.05;0.11;-0.78;2.5616;-1.91;-0.19;1.4097
R131;4;F18;female;Cauc;-0.77;0.23;-0.32;0.6;0.05;0.11;-0.78;0.5068;-1.91;-0.19;1.4097
R137;6;F18;female;Cauc;-0.77;0.23;-0.32;0.6;0.05;0.11;-0.78;1.8767;-1.91;-0.19;1.4097
R138;5;F18;female;Cauc;-0.77;0.23;-0.32;0.6;0.05;0.11;-0.78;1.1918;-1.91;-0.19;1.4097
R143;6;F18;female;Cauc;-0.77;0.23;-0.32;0.6;0.05;0.11;-0.78;1.8767;-1.91;-0.19;1.4097
R146;5;F18;female;Cauc;-0.77;0.23;-0.32;0.6;0.05;0.11;-0.78;1.1918;-1.91;-0.19;1.4097
R149;5;F18;female;Cauc;-0.77;0.23;-0.32;0.6;0.05;0.11;-0.78;1.1918;-1.91;-0.19;1.4097
R150;7;F18;female;Cauc;-0.77;0.23;-0.32;0.6;0.05;0.11;-0.78;2.5616;-1.91;-0.19;1.4097
R152;6;F18;female;Cauc;-0.77;0.23;-0.32;0.6;0.05;0.11;-0.78;1.8767;-1.91;-0.19;1.4097
R153;5;F18;female;Cauc;-0.77;0.23;-0.32;0.6;0.05;0.11;-0.78;1.1918;-1.91;-0.19;1.4097
R155;7;F18;female;Cauc;-0.77;0.23;-0.32;0.6;0.05;0.11;-0.78;2.5616;-1.91;-0.19;1.4097
R156;7;F18;female;Cauc;-0.77;0.23;-0.32;0.6;0.05;0.11;-0.78;2.5616;-1.91;-0.19;1.4097
R158;5;F18;female;Cauc;-0.77;0.23;-0.32;0.6;0.05;0.11;-0.78;1.1918;-1.91;-0.19;1.4097
R165;6;F18;female;Cauc;-0.77;0.23;-0.32;0.6;0.05;0.11;-0.78;1.8767;-1.91;-0.19;1.4097
R169;3;F18;female;Cauc;-0.77;0.23;-0.32;0.6;0.05;0.11;-0.78;-0.1781;-1.91;-0.19;1.4097
R170;4;F18;female;Cauc;-0.77;0.23;-0.32;0.6;0.05;0.11;-0.78;0.5068;-1.91;-0.19;1.4097
R171;3;F18;female;Cauc;-0.77;0.23;-0.32;0.6;0.05;0.11;-0.78;-0.1781;-1.91;-0.19;1.4097
R172;5;F18;female;Cauc;-0.77;0.23;-0.32;0.6;0.05;0.11;-0.78;1.1918;-1.91;-0.19;1.4097
R173;4;F18;female;Cauc;-0.77;0.23;-0.32;0.6;0.05;0.11;-0.78;0.5068;-1.91;-0.19;1.4097
R123;2;F19;female;Cauc;1.55;-0.88;-0.63;2.4;0.78;0.4;-0.48;-0.863;1.04;0.56;0.4783
R124;5;F19;female;Cauc;1.55;-0.88;-0.63;2.4;0.78;0.4;-0.48;1.1918;1.04;0.56;0.4783
R125;4;F19;female;Cauc;1.55;-0.88;-0.63;2.4;0.78;0.4;-0.48;0.5068;1.04;0.56;0.4783
R127;3;F19;female;Cauc;1.55;-0.88;-0.63;2.4;0.78;0.4;-0.48;-0.1781;1.04;0.56;0.4783
