"isco08";"unit";"geo";"time";"values";"year"
"OC2221_3221";"P_HTHAB";"ES";"2000-01-01";21.34;"2000"
"OC2221_3221";"P_HTHAB";"FI";"2000-01-01";68.95;"2000"
"OC2221_3221";"P_HTHAB";"FR";"2000-01-01";22.74;"2000"
"OC2221_3221";"P_HTHAB";"HU";"2000-01-01";44.53;"2000"
"OC2221_3221";"P_HTHAB";"IE";"2000-01-01";38.42;"2000"
"OC2221_3221";"P_HTHAB";"IS";"2000-01-01";57.61;"2000"
"OC2221_3221";"P_HTHAB";"IT";"2000-01-01";5.45;"2000"
"OC2221_3221";"P_HTHAB";"LI";"2000-01-01";0;"2000"
"OC2221_3221";"P_HTHAB";"LT";"2000-01-01";17.4;"2000"
"OC2221_3221";"P_HTHAB";"LU";"2000-01-01";30.48;"2000"
"OC2221_3221";"P_HTHAB";"LV";"2000-01-01";9.59;"2000"
"OC2221_3221";"P_HTHAB";"MT";"2000-01-01";23.58;"2000"
"OC2221_3221";"P_HTHAB";"NL";"2000-01-01";28.5;"2000"
"OC2221_3221";"P_HTHAB";"NO";"2000-01-01";69.87;"2000"
"OC2221_3221";"P_HTHAB";"PL";"2000-01-01";1.1;"2000"
"OC2221_3221";"P_HTHAB";"PT";"2000-01-01";16.69;"2000"
"OC2221_3221";"P_HTHAB";"RO";"2000-01-01";57.88;"2000"
"OC2221_3221";"P_HTHAB";"SI";"2000-01-01";68.58;"2000"
"OC2221_3221";"P_HTHAB";"SK";"2000-01-01";53.89;"2000"
"OC2221_3221";"P_HTHAB";"TR";"2000-01-01";2.24;"2000"
"OC2222_3222";"HAB_P";"BE";"2000-01-01";34987.2;"2000"
"OC2222_3222";"HAB_P";"BG";"2000-01-01";40247.15;"2000"
"OC2222_3222";"HAB_P";"CH";"2000-01-01";63019.73;"2000"
"OC2222_3222";"HAB_P";"CZ";"2000-01-01";52861.15;"2000"
"OC2222_3222";"HAB_P";"DE";"2000-01-01";138870.79;"2000"
"OC2222_3222";"HAB_P";"DK";"2000-01-01";65921.19;"2000"
"OC2222_3222";"HAB_P";"EE";"2000-01-01";698492.5;"2000"
"OC2222_3222";"HAB_P";"EL";"2000-01-01";70167.58;"2000"
"OC2222_3222";"HAB_P";"FI";"2000-01-01";22407.83;"2000"
"OC2222_3222";"HAB_P";"FR";"2000-01-01";103161.58;"2000"
"OC2222_3222";"HAB_P";"HU";"2000-01-01";47055.17;"2000"
"OC2222_3222";"HAB_P";"IS";"2000-01-01";35150.63;"2000"
"OC2222_3222";"HAB_P";"IT";"2000-01-01";151441.78;"2000"
"OC2222_3222";"HAB_P";"LT";"2000-01-01";77767.47;"2000"
"OC2222_3222";"HAB_P";"LU";"2000-01-01";54537.5;"2000"
"OC2222_3222";"HAB_P";"LV";"2000-01-01";215231.77;"2000"
"OC2222_3222";"HAB_P";"MK";"2000-01-01";11133.76;"2000"
"OC2222_3222";"HAB_P";"MT";"2000-01-01";17731.23;"2000"
"OC2222_3222";"HAB_P";"NL";"2000-01-01";156132.48;"2000"
"OC2222_3222";"HAB_P";"NO";"2000-01-01";36811.2;"2000"
"OC2222_3222";"HAB_P";"RS";"2000-01-01";36487.11;"2000"
"OC2222_3222";"HAB_P";"SE";"2000-01-01";57987.64;"2000"
"OC2222_3222";"HAB_P";"SI";"2000-01-01";132594.97;"2000"
"OC2222_3222";"HAB_P";"SK";"2000-01-01";35924.8;"2000"
"OC2222_3222";"HAB_P";"TR";"2000-01-01";222329.27;"2000"
"OC2222_3222";"NR";"AL";"2000-01-01";70;"2000"
"OC2222_3222";"NR";"AT";"2000-01-01";0;"2000"
"OC2222_3222";"NR";"BE";"2000-01-01";293;"2000"
"OC2222_3222";"NR";"BG";"2000-01-01";203;"2000"
"OC2222_3222";"NR";"CH";"2000-01-01";114;"2000"
"OC2222_3222";"NR";"CY";"2000-01-01";0;"2000"
"OC2222_3222";"NR";"CZ";"2000-01-01";194;"2000"
"OC2222_3222";"NR";"DE";"2000-01-01";592;"2000"
"OC2222_3222";"NR";"DK";"2000-01-01";81;"2000"
"OC2222_3222";"NR";"EE";"2000-01-01";2;"2000"
"OC2222_3222";"NR";"EL";"2000-01-01";154;"2000"
"OC2222_3222";"NR";"FI";"2000-01-01";231;"2000"
"OC2222_3222";"NR";"FR";"2000-01-01";589;"2000"
"OC2222_3222";"NR";"HU";"2000-01-01";217;"2000"
"OC2222_3222";"NR";"IS";"2000-01-01";8;"2000"
"OC2222_3222";"NR";"IT";"2000-01-01";376;"2000"
"OC2222_3222";"NR";"LI";"2000-01-01";0;"2000"
"OC2222_3222";"NR";"LT";"2000-01-01";45;"2000"
"OC2222_3222";"NR";"LU";"2000-01-01";8;"2000"
"OC2222_3222";"NR";"LV";"2000-01-01";11;"2000"
"OC2222_3222";"NR";"MK";"2000-01-01";182;"2000"
"OC2222_3222";"NR";"MT";"2000-01-01";22;"2000"
"OC2222_3222";"NR";"NL";"2000-01-01";102;"2000"
"OC2222_3222";"NR";"NO";"2000-01-01";122;"2000"
"OC2222_3222";"NR";"RS";"2000-01-01";206;"2000"
"OC2222_3222";"NR";"SE";"2000-01-01";153;"2000"
"OC2222_3222";"NR";"SI";"2000-01-01";15;"2000"
"OC2222_3222";"NR";"SK";"2000-01-01";150;"2000"
"OC2222_3222";"NR";"TR";"2000-01-01";296;"2000"
"OC2222_3222";"P_HTHAB";"AT";"2000-01-01";0;"2000"
"OC2222_3222";"P_HTHAB";"BE";"2000-01-01";2.86;"2000"
"OC2222_3222";"P_HTHAB";"BG";"2000-01-01";2.48;"2000"
"OC2222_3222";"P_HTHAB";"CH";"2000-01-01";1.59;"2000"
"OC2222_3222";"P_HTHAB";"CY";"2000-01-01";0;"2000"
"OC2222_3222";"P_HTHAB";"CZ";"2000-01-01";1.89;"2000"
"OC2222_3222";"P_HTHAB";"DE";"2000-01-01";0.72;"2000"
"OC2222_3222";"P_HTHAB";"DK";"2000-01-01";1.52;"2000"
"OC2222_3222";"P_HTHAB";"EE";"2000-01-01";0.14;"2000"
"OC2222_3222";"P_HTHAB";"EL";"2000-01-01";1.43;"2000"
"OC2222_3222";"P_HTHAB";"FI";"2000-01-01";4.46;"2000"
"OC2222_3222";"P_HTHAB";"FR";"2000-01-01";0.97;"2000"
"OC2222_3222";"P_HTHAB";"HU";"2000-01-01";2.13;"2000"
"OC2222_3222";"P_HTHAB";"IS";"2000-01-01";2.84;"2000"
"OC2222_3222";"P_HTHAB";"IT";"2000-01-01";0.66;"2000"
"OC2222_3222";"P_HTHAB";"LI";"2000-01-01";0;"2000"
"OC2222_3222";"P_HTHAB";"LT";"2000-01-01";1.29;"2000"
"OC2222_3222";"P_HTHAB";"LU";"2000-01-01";1.83;"2000"
"OC2222_3222";"P_HTHAB";"LV";"2000-01-01";0.46;"2000"
"OC2222_3222";"P_HTHAB";"MK";"2000-01-01";8.98;"2000"
"OC2222_3222";"P_HTHAB";"MT";"2000-01-01";5.64;"2000"
"OC2222_3222";"P_HTHAB";"NL";"2000-01-01";0.64;"2000"
"OC2222_3222";"P_HTHAB";"NO";"2000-01-01";2.72;"2000"
"OC2222_3222";"P_HTHAB";"RS";"2000-01-01";2.74;"2000"
"OC2222_3222";"P_HTHAB";"SE";"2000-01-01";1.72;"2000"
"OC2222_3222";"P_HTHAB";"SI";"2000-01-01";0.75;"2000"
"OC2222_3222";"P_HTHAB";"SK";"2000-01-01";2.78;"2000"
"OC2222_3222";"P_HTHAB";"TR";"2000-01-01";0.45;"2000"
"OC2261";"HAB_P";"AT";"2000-01-01";242774.73;"2000"
"OC2261";"HAB_P";"BE";"2000-01-01";46596.59;"2000"
"OC2261";"HAB_P";"BG";"2000-01-01";28768.21;"2000"
"OC2261";"HAB_P";"CH";"2000-01-01";83537.78;"2000"
"OC2261";"HAB_P";"CZ";"2000-01-01";97667.26;"2000"
"OC2261";"HAB_P";"DE";"2000-01-01";43892.96;"2000"
"OC2261";"HAB_P";"DK";"2000-01-01";54485.88;"2000"
"OC2261";"HAB_P";"EE";"2000-01-01";43655.78;"2000"
"OC2261";"HAB_P";"EL";"2000-01-01";46376.86;"2000"
"OC2261";"HAB_P";"ES";"2000-01-01";52891.61;"2000"
"OC2261";"HAB_P";"EU27_2020";"2000-01-01";51495.83;"2000"
"OC2261";"HAB_P";"FI";"2000-01-01";63903.81;"2000"
"OC2261";"HAB_P";"FR";"2000-01-01";100933.83;"2000"
"OC2261";"HAB_P";"HR";"2000-01-01";21982.85;"2000"
"OC2261";"HAB_P";"HU";"2000-01-01";66305.01;"2000"
"OC2261";"HAB_P";"IE";"2000-01-01";60399.59;"2000"
"OC2261";"HAB_P";"IS";"2000-01-01";46867.5;"2000"
"OC2261";"HAB_P";"IT";"2000-01-01";67788.22;"2000"
"OC2261";"HAB_P";"LT";"2000-01-01";47938.85;"2000"
"OC2261";"HAB_P";"LV";"2000-01-01";73985.92;"2000"
"OC2261";"HAB_P";"MK";"2000-01-01";12744.31;"2000"
"OC2261";"HAB_P";"NL";"2000-01-01";129475.71;"2000"
"OC2261";"HAB_P";"NO";"2000-01-01";51033.71;"2000"
"OC2261";"HAB_P";"PL";"2000-01-01";45763.91;"2000"
"OC2261";"HAB_P";"PT";"2000-01-01";25097.31;"2000"
"OC2261";"HAB_P";"RO";"2000-01-01";22198.78;"2000"
"OC2261";"HAB_P";"RS";"2000-01-01";40194.36;"2000"
"OC2261";"HAB_P";"SE";"2000-01-01";60767.87;"2000"
"OC2261";"HAB_P";"SI";"2000-01-01";46254.06;"2000"
"OC2261";"HAB_P";"SK";"2000-01-01";91334.24;"2000"
"OC2261";"HAB_P";"TR";"2000-01-01";73943.22;"2000"
"OC2261";"NR";"AL";"2000-01-01";32;"2000"
"OC2261";"NR";"AT";"2000-01-01";33;"2000"
"OC2261";"NR";"BE";"2000-01-01";220;"2000"
"OC2261";"NR";"BG";"2000-01-01";284;"2000"
"OC2261";"NR";"CH";"2000-01-01";86;"2000"
"OC2261";"NR";"CY";"2000-01-01";0;"2000"
"OC2261";"NR";"CZ";"2000-01-01";105;"2000"
"OC2261";"NR";"DE";"2000-01-01";1873;"2000"
"OC2261";"NR";"DK";"2000-01-01";98;"2000"
"OC2261";"NR";"EE";"2000-01-01";32;"2000"
"OC2261";"NR";"EL";"2000-01-01";233;"2000"
"OC2261";"NR";"ES";"2000-01-01";767;"2000"
"OC2261";"NR";"EU27_2020";"2000-01-01";8328;"2000"
"OC2261";"NR";"FI";"2000-01-01";81;"2000"
"OC2261";"NR";"FR";"2000-01-01";602;"2000"
"OC2261";"NR";"HR";"2000-01-01";200;"2000"
"OC2261";"NR";"HU";"2000-01-01";154;"2000"
"OC2261";"NR";"IE";"2000-01-01";63;"2000"
"OC2261";"NR";"IS";"2000-01-01";6;"2000"
"OC2261";"NR";"IT";"2000-01-01";840;"2000"
"OC2261";"NR";"LI";"2000-01-01";0;"2000"
"OC2261";"NR";"LT";"2000-01-01";73;"2000"
"OC2261";"NR";"LU";"2000-01-01";0;"2000"
"OC2261";"NR";"LV";"2000-01-01";32;"2000"
"OC2261";"NR";"MK";"2000-01-01";159;"2000"
"OC2261";"NR";"NL";"2000-01-01";123;"2000"
"OC2261";"NR";"NO";"2000-01-01";88;"2000"
"OC2261";"NR";"PL";"2000-01-01";836;"2000"
"OC2261";"NR";"PT";"2000-01-01";410;"2000"
"OC2261";"NR";"RO";"2000-01-01";1011;"2000"
"OC2261";"NR";"RS";"2000-01-01";187;"2000"
"OC2261";"NR";"SE";"2000-01-01";146;"2000"
"OC2261";"NR";"SI";"2000-01-01";43;"2000"
"OC2261";"NR";"SK";"2000-01-01";59;"2000"
"OC2261";"NR";"TR";"2000-01-01";890;"2000"
"OC2261";"P_HTHAB";"AT";"2000-01-01";0.41;"2000"
"OC2261";"P_HTHAB";"BE";"2000-01-01";2.15;"2000"
"OC2261";"P_HTHAB";"BG";"2000-01-01";3.48;"2000"
"OC2261";"P_HTHAB";"CH";"2000-01-01";1.2;"2000"
"OC2261";"P_HTHAB";"CY";"2000-01-01";0;"2000"
"OC2261";"P_HTHAB";"CZ";"2000-01-01";1.02;"2000"
"OC2261";"P_HTHAB";"DE";"2000-01-01";2.28;"2000"
"OC2261";"P_HTHAB";"DK";"2000-01-01";1.84;"2000"
"OC2261";"P_HTHAB";"EE";"2000-01-01";2.29;"2000"
"OC2261";"P_HTHAB";"EL";"2000-01-01";2.16;"2000"
"OC2261";"P_HTHAB";"ES";"2000-01-01";1.89;"2000"
"OC2261";"P_HTHAB";"EU27_2020";"2000-01-01";1.94;"2000"
"OC2261";"P_HTHAB";"FI";"2000-01-01";1.56;"2000"
"OC2261";"P_HTHAB";"FR";"2000-01-01";0.99;"2000"
"OC2261";"P_HTHAB";"HR";"2000-01-01";4.55;"2000"
"OC2261";"P_HTHAB";"HU";"2000-01-01";1.51;"2000"
"OC2261";"P_HTHAB";"IE";"2000-01-01";1.66;"2000"
"OC2261";"P_HTHAB";"IS";"2000-01-01";2.13;"2000"
"OC2261";"P_HTHAB";"IT";"2000-01-01";1.48;"2000"
"OC2261";"P_HTHAB";"LI";"2000-01-01";0;"2000"
"OC2261";"P_HTHAB";"LT";"2000-01-01";2.09;"2000"
"OC2261";"P_HTHAB";"LU";"2000-01-01";0;"2000"
"OC2261";"P_HTHAB";"LV";"2000-01-01";1.35;"2000"
"OC2261";"P_HTHAB";"MK";"2000-01-01";7.85;"2000"
"OC2261";"P_HTHAB";"NL";"2000-01-01";0.77;"2000"
"OC2261";"P_HTHAB";"NO";"2000-01-01";1.96;"2000"
"OC2261";"P_HTHAB";"PL";"2000-01-01";2.19;"2000"
"OC2261";"P_HTHAB";"PT";"2000-01-01";3.98;"2000"
"OC2261";"P_HTHAB";"RO";"2000-01-01";4.5;"2000"
"OC2261";"P_HTHAB";"RS";"2000-01-01";2.49;"2000"
"OC2261";"P_HTHAB";"SE";"2000-01-01";1.65;"2000"
"OC2261";"P_HTHAB";"SI";"2000-01-01";2.16;"2000"
"OC2261";"P_HTHAB";"SK";"2000-01-01";1.09;"2000"
"OC2261";"P_HTHAB";"TR";"2000-01-01";1.35;"2000"
"OC2262";"HAB_P";"AT";"2000-01-01";44019.59;"2000"
"OC2262";"HAB_P";"BE";"2000-01-01";23784.8;"2000"
"OC2262";"HAB_P";"CH";"2000-01-01";47577.81;"2000"
"OC2262";"HAB_P";"CZ";"2000-01-01";40374.26;"2000"
"OC2262";"HAB_P";"DE";"2000-01-01";42464.62;"2000"
"OC2262";"HAB_P";"DK";"2000-01-01";34899.45;"2000"
"OC2262";"HAB_P";"EE";"2000-01-01";31044.11;"2000"
"OC2262";"HAB_P";"EL";"2000-01-01";60706.79;"2000"
"OC2262";"HAB_P";"ES";"2000-01-01";11848.09;"2000"
"OC2262";"HAB_P";"FI";"2000-01-01";19908.49;"2000"
"OC2262";"HAB_P";"FR";"2000-01-01";28607.42;"2000"
"OC2262";"HAB_P";"HR";"2000-01-01";32091.76;"2000"
"OC2262";"HAB_P";"HU";"2000-01-01";43266.83;"2000"
"OC2262";"HAB_P";"IE";"2000-01-01";60399.59;"2000"
"OC2262";"HAB_P";"IS";"2000-01-01";18747;"2000"
"OC2262";"HAB_P";"IT";"2000-01-01";27668.66;"2000"
"OC2262";"HAB_P";"LT";"2000-01-01";64806.22;"2000"
"OC2262";"HAB_P";"LV";"2000-01-01";91059.6;"2000"
"OC2262";"HAB_P";"MK";"2000-01-01";24711.52;"2000"
"OC2262";"HAB_P";"MT";"2000-01-01";12190.22;"2000"
"OC2262";"HAB_P";"NL";"2000-01-01";88969.34;"2000"
"OC2262";"HAB_P";"NO";"2000-01-01";67029.35;"2000"
"OC2262";"HAB_P";"PL";"2000-01-01";38335.3;"2000"
"OC2262";"HAB_P";"PT";"2000-01-01";16623.42;"2000"
"OC2262";"HAB_P";"RO";"2000-01-01";44975.89;"2000"
"OC2262";"HAB_P";"RS";"2000-01-01";28688.34;"2000"
"OC2262";"HAB_P";"SE";"2000-01-01";36813.73;"2000"
"OC2262";"HAB_P";"SI";"2000-01-01";28013.02;"2000"
"OC2262";"HAB_P";"SK";"2000-01-01";32267.78;"2000"
"OC2262";"HAB_P";"TR";"2000-01-01";81852.57;"2000"
"OC2262";"NR";"AL";"2000-01-01";32;"2000"
"OC2262";"NR";"AT";"2000-01-01";182;"2000"
"OC2262";"NR";"BE";"2000-01-01";431;"2000"
"OC2262";"NR";"CH";"2000-01-01";151;"2000"
"OC2262";"NR";"CY";"2000-01-01";0;"2000"
"OC2262";"NR";"CZ";"2000-01-01";254;"2000"
"OC2262";"NR";"DE";"2000-01-01";1936;"2000"
"OC2262";"NR";"DK";"2000-01-01";153;"2000"
"OC2262";"NR";"EE";"2000-01-01";45;"2000"
"OC2262";"NR";"EL";"2000-01-01";178;"2000"
"OC2262";"NR";"ES";"2000-01-01";3424;"2000"
"OC2262";"NR";"FI";"2000-01-01";260;"2000"
"OC2262";"NR";"FR";"2000-01-01";2124;"2000"
"OC2262";"NR";"HR";"2000-01-01";137;"2000"
"OC2262";"NR";"HU";"2000-01-01";236;"2000"
"OC2262";"NR";"IE";"2000-01-01";63;"2000"
"OC2262";"NR";"IS";"2000-01-01";15;"2000"
"OC2262";"NR";"IT";"2000-01-01";2058;"2000"
"OC2262";"NR";"LI";"2000-01-01";0;"2000"
"OC2262";"NR";"LT";"2000-01-01";54;"2000"
"OC2262";"NR";"LU";"2000-01-01";0;"2000"
"OC2262";"NR";"LV";"2000-01-01";26;"2000"
"OC2262";"NR";"MK";"2000-01-01";82;"2000"
"OC2262";"NR";"MT";"2000-01-01";32;"2000"
"OC2262";"NR";"NL";"2000-01-01";179;"2000"
"OC2262";"NR";"NO";"2000-01-01";67;"2000"
"OC2262";"NR";"PL";"2000-01-01";998;"2000"
"OC2262";"NR";"PT";"2000-01-01";619;"2000"
"OC2262";"NR";"RO";"2000-01-01";499;"2000"
"OC2262";"NR";"RS";"2000-01-01";262;"2000"
"OC2262";"NR";"SE";"2000-01-01";241;"2000"
"OC2262";"NR";"SI";"2000-01-01";71;"2000"
"OC2262";"NR";"SK";"2000-01-01";167;"2000"
"OC2262";"NR";"TR";"2000-01-01";804;"2000"
"OC2262";"P_HTHAB";"AT";"2000-01-01";2.27;"2000"
"OC2262";"P_HTHAB";"BE";"2000-01-01";4.2;"2000"
"OC2262";"P_HTHAB";"CH";"2000-01-01";2.1;"2000"
"OC2262";"P_HTHAB";"CY";"2000-01-01";0;"2000"
"OC2262";"P_HTHAB";"CZ";"2000-01-01";2.48;"2000"
"OC2262";"P_HTHAB";"DE";"2000-01-01";2.35;"2000"
"OC2262";"P_HTHAB";"DK";"2000-01-01";2.87;"2000"
"OC2262";"P_HTHAB";"EE";"2000-01-01";3.22;"2000"
"OC2262";"P_HTHAB";"EL";"2000-01-01";1.65;"2000"
"OC2262";"P_HTHAB";"ES";"2000-01-01";8.44;"2000"
"OC2262";"P_HTHAB";"FI";"2000-01-01";5.02;"2000"
"OC2262";"P_HTHAB";"FR";"2000-01-01";3.5;"2000"
"OC2262";"P_HTHAB";"HR";"2000-01-01";3.12;"2000"
"OC2262";"P_HTHAB";"HU";"2000-01-01";2.31;"2000"
"OC2262";"P_HTHAB";"IE";"2000-01-01";1.66;"2000"
"OC2262";"P_HTHAB";"IS";"2000-01-01";5.33;"2000"
"OC2262";"P_HTHAB";"IT";"2000-01-01";3.61;"2000"
"OC2262";"P_HTHAB";"LI";"2000-01-01";0;"2000"
"OC2262";"P_HTHAB";"LT";"2000-01-01";1.54;"2000"
"OC2262";"P_HTHAB";"LU";"2000-01-01";0;"2000"
"OC2262";"P_HTHAB";"LV";"2000-01-01";1.1;"2000"
"OC2262";"P_HTHAB";"MK";"2000-01-01";4.05;"2000"
"OC2262";"P_HTHAB";"MT";"2000-01-01";8.2;"2000"
"OC2262";"P_HTHAB";"NL";"2000-01-01";1.12;"2000"
"OC2262";"P_HTHAB";"NO";"2000-01-01";1.49;"2000"
"OC2262";"P_HTHAB";"PL";"2000-01-01";2.61;"2000"
"OC2262";"P_HTHAB";"PT";"2000-01-01";6.02;"2000"
"OC2262";"P_HTHAB";"RO";"2000-01-01";2.22;"2000"
"OC2262";"P_HTHAB";"RS";"2000-01-01";3.49;"2000"
"OC2262";"P_HTHAB";"SE";"2000-01-01";2.72;"2000"
"OC2262";"P_HTHAB";"SI";"2000-01-01";3.57;"2000"
"OC2262";"P_HTHAB";"SK";"2000-01-01";3.1;"2000"
"OC2262";"P_HTHAB";"TR";"2000-01-01";1.22;"2000"
"OC3221";"HAB_P";"DE";"2000-01-01";57370.21;"2000"
"OC3221";"HAB_P";"IS";"2000-01-01";6249;"2000"
"OC3221";"HAB_P";"NL";"2000-01-01";7601.68;"2000"
"OC3221";"HAB_P";"RO";"2000-01-01";1776.25;"2000"
"OC3221";"HAB_P";"RS";"2000-01-01";2533.31;"2000"
"OC3221";"HAB_P";"SI";"2000-01-01";1912.43;"2000"
"OC3221";"NR";"AT";"2000-01-01";0;"2000"
"OC3221";"NR";"BG";"2000-01-01";0;"2000"
"OC3221";"NR";"DE";"2000-01-01";1433;"2000"
"OC3221";"NR";"DK";"2000-01-01";0;"2000"
"OC3221";"NR";"EE";"2000-01-01";0;"2000"
"OC3221";"NR";"ES";"2000-01-01";0;"2000"
"OC3221";"NR";"FR";"2000-01-01";0;"2000"
"OC3221";"NR";"IE";"2000-01-01";0;"2000"
"OC3221";"NR";"IS";"2000-01-01";45;"2000"
"OC3221";"NR";"LI";"2000-01-01";0;"2000"
"OC3221";"NR";"LT";"2000-01-01";0;"2000"
"OC3221";"NR";"LU";"2000-01-01";0;"2000"
"OC3221";"NR";"MT";"2000-01-01";0;"2000"
"OC3221";"NR";"NL";"2000-01-01";2095;"2000"
"OC3221";"NR";"NO";"2000-01-01";0;"2000"
"OC3221";"NR";"PL";"2000-01-01";0;"2000"
"OC3221";"NR";"PT";"2000-01-01";0;"2000"
"OC3221";"NR";"RO";"2000-01-01";12635;"2000"
"OC3221";"NR";"RS";"2000-01-01";2967;"2000"
"OC3221";"NR";"SI";"2000-01-01";1040;"2000"
"OC3221";"NR";"TR";"2000-01-01";0;"2000"
"OC3221";"P_HTHAB";"AT";"2000-01-01";0;"2000"
"OC3221";"P_HTHAB";"BG";"2000-01-01";0;"2000"
"OC3221";"P_HTHAB";"DE";"2000-01-01";1.74;"2000"
"OC3221";"P_HTHAB";"DK";"2000-01-01";0;"2000"
"OC3221";"P_HTHAB";"EE";"2000-01-01";0;"2000"
"OC3221";"P_HTHAB";"ES";"2000-01-01";0;"2000"
"OC3221";"P_HTHAB";"FR";"2000-01-01";0;"2000"
"OC3221";"P_HTHAB";"IE";"2000-01-01";0;"2000"
"OC3221";"P_HTHAB";"IS";"2000-01-01";16;"2000"
"OC3221";"P_HTHAB";"LI";"2000-01-01";0;"2000"
"OC3221";"P_HTHAB";"LT";"2000-01-01";0;"2000"
"OC3221";"P_HTHAB";"LU";"2000-01-01";0;"2000"
"OC3221";"P_HTHAB";"MT";"2000-01-01";0;"2000"
"OC3221";"P_HTHAB";"NL";"2000-01-01";13.15;"2000"
"OC3221";"P_HTHAB";"NO";"2000-01-01";0;"2000"
"OC3221";"P_HTHAB";"PL";"2000-01-01";0;"2000"
"OC3221";"P_HTHAB";"PT";"2000-01-01";0;"2000"
"OC3221";"P_HTHAB";"RO";"2000-01-01";56.3;"2000"
"OC3221";"P_HTHAB";"RS";"2000-01-01";39.47;"2000"
"OC3221";"P_HTHAB";"SI";"2000-01-01";52.29;"2000"
"OC3221";"P_HTHAB";"TR";"2000-01-01";0;"2000"
"OC221";"HAB_P";"AT";"1999-01-01";6303.09;"1999"
"OC221";"HAB_P";"BE";"1999-01-01";8978.42;"1999"
"OC221";"HAB_P";"BG";"1999-01-01";8781.42;"1999"
"OC221";"HAB_P";"CH";"1999-01-01";8701.57;"1999"
"OC221";"HAB_P";"CZ";"1999-01-01";11766.43;"1999"
"OC221";"HAB_P";"DE";"1999-01-01";8810.93;"1999"
"OC221";"HAB_P";"DK";"1999-01-01";11347.12;"1999"
"OC221";"HAB_P";"EE";"1999-01-01";22790.88;"1999"
"OC221";"HAB_P";"EL";"1999-01-01";8290.98;"1999"
"OC221";"HAB_P";"ES";"1999-01-01";9338.01;"1999"
"OC221";"HAB_P";"FI";"1999-01-01";14843.32;"1999"
"OC221";"HAB_P";"FR";"1999-01-01";15232.65;"1999"
"OC221";"HAB_P";"HR";"1999-01-01";9097.98;"1999"
"OC221";"HAB_P";"HU";"1999-01-01";11008.1;"1999"
"OC221";"HAB_P";"IE";"1999-01-01";7376.79;"1999"
"OC221";"HAB_P";"IS";"1999-01-01";7299.49;"1999"
"OC221";"HAB_P";"IT";"1999-01-01";8438.3;"1999"
"OC221";"HAB_P";"LT";"1999-01-01";11295.63;"1999"
"OC221";"HAB_P";"LV";"1999-01-01";14665.53;"1999"
"OC221";"HAB_P";"MK";"1999-01-01";12930.39;"1999"
"OC221";"HAB_P";"MT";"1999-01-01";7599.57;"1999"
"OC221";"HAB_P";"NL";"1999-01-01";9995;"1999"
"OC221";"HAB_P";"NO";"1999-01-01";11071.74;"1999"
"OC221";"HAB_P";"PL";"1999-01-01";16709.45;"1999"
"OC221";"HAB_P";"PT";"1999-01-01";18377.39;"1999"
"OC221";"HAB_P";"RO";"1999-01-01";5779.85;"1999"
"OC221";"HAB_P";"RS";"1999-01-01";9286.21;"1999"
"OC221";"HAB_P";"SE";"1999-01-01";10620.95;"1999"
"OC221";"HAB_P";"SI";"1999-01-01";14581.21;"1999"
"OC221";"HAB_P";"SK";"1999-01-01";9114.9;"1999"
"OC221";"HAB_P";"TR";"1999-01-01";12994.71;"1999"
"OC221";"HAB_P";"UK";"1999-01-01";14123.34;"1999"
"OC221";"NR";"AL";"1999-01-01";153;"1999"
"OC221";"NR";"AT";"1999-01-01";1268;"1999"
"OC221";"NR";"BE";"1999-01-01";1139;"1999"
"OC221";"NR";"BG";"1999-01-01";935;"1999"
"OC221";"NR";"CH";"1999-01-01";821;"1999"
"OC221";"NR";"CY";"1999-01-01";0;"1999"
"OC221";"NR";"CZ";"1999-01-01";874;"1999"
"OC221";"NR";"DE";"1999-01-01";9318;"1999"
"OC221";"NR";"DK";"1999-01-01";469;"1999"
"OC221";"NR";"EE";"1999-01-01";61;"1999"
"OC221";"NR";"EL";"1999-01-01";1298;"1999"
"OC221";"NR";"ES";"1999-01-01";4325;"1999"
"OC221";"NR";"FI";"1999-01-01";348;"1999"
"OC221";"NR";"FR";"1999-01-01";3962;"1999"
"OC221";"NR";"HR";"1999-01-01";496;"1999"
"OC221";"NR";"HU";"1999-01-01";930;"1999"
"OC221";"NR";"IE";"1999-01-01";509;"1999"
"OC221";"NR";"IS";"1999-01-01";38;"1999"
"OC221";"NR";"IT";"1999-01-01";6745;"1999"
"OC221";"NR";"LT";"1999-01-01";312;"1999"
"OC221";"NR";"LV";"1999-01-01";163;"1999"
"OC221";"NR";"MK";"1999-01-01";156;"1999"
"OC221";"NR";"MT";"1999-01-01";51;"1999"
"OC221";"NR";"NL";"1999-01-01";1582;"1999"
"OC221";"NR";"NO";"1999-01-01";403;"1999"
"OC221";"NR";"PL";"1999-01-01";2302;"1999"
"OC221";"NR";"PT";"1999-01-01";556;"1999"
"OC221";"NR";"RO";"1999-01-01";3888;"1999"
"OC221";"NR";"RS";"1999-01-01";812;"1999"
"OC221";"NR";"SE";"1999-01-01";834;"1999"
"OC221";"NR";"SI";"1999-01-01";136;"1999"
"OC221";"NR";"SK";"1999-01-01";592;"1999"
"OC221";"NR";"TR";"1999-01-01";5105;"1999"
"OC221";"NR";"UK";"1999-01-01";4155;"1999"
"OC221";"P_HTHAB";"AT";"1999-01-01";15.87;"1999"
"OC221";"P_HTHAB";"BE";"1999-01-01";11.14;"1999"
